filename,puzzle_correct,patch_matches,time_s
220529_Piece_primary.jpg,0,4,1.45
220535_Piece_primary.jpg,0,4,1.41
220539_Piece_primary.jpg,0,6,1.43
220546_Piece_primary.jpg,0,1,1.44
220604_Piece_primary.jpg,0,4,1.40
220675_Passementerie_primary.jpg,1,9,1.34
220783_Piece_primary.jpg,0,1,1.38
221194_Stylised_foliate_repeat_pattern_primary.jpg,0,5,1.41
221341_Cap_primary.jpg,1,9,1.37
221382_Band_primary.jpg,0,3,1.34
221400_Mat_primary.jpg,0,3,1.33
221446_Handkerchief_primary.jpg,1,9,1.33
221451_Cuff_primary.jpg,0,0,1.34
221462_Orphrey_primary.jpg,1,9,1.35
221509_Handkerchief_primary.jpg,1,9,1.37
221527_George_Washington_primary.jpg,1,9,1.40
221529_Penns_Treaty_with_the_Indians_primary.jpg,0,7,1.35
221583_Piece_primary.jpg,0,3,1.34
221592_Piece_primary.jpg,0,3,1.33
221639_Marie_Stuart_primary.jpg,0,5,1.35
221707_Pillow_cover_primary.jpg,0,3,1.32
221708_Curtain_primary.jpg,1,9,1.38
221710_Dress_border_primary.jpg,0,2,1.32
221717_Sleeve_primary.jpg,0,0,1.37
221722_Portion_of_a_dress_border_primary.jpg,0,1,1.32
221723_Portion_of_a_dress_border_primary.jpg,0,2,1.37
221726_Portion_of_a_dress_border_primary.jpg,0,7,1.40
221733_Strip_primary.jpg,0,4,1.35
221741_Border_primary.jpg,0,1,1.39
221783_Piece_primary.jpg,0,3,1.40
221813_Pillar_print_textile_primary.jpg,1,9,1.32
221853_Henri_IV_primary.jpg,0,1,1.31
221860_Piece_primary.jpg,0,5,1.38
221865_Fragment_primary.jpg,0,3,1.33
221871_Pictorial_print_primary.jpg,1,9,1.34
221909_Piece_primary.jpg,0,5,1.48
221912_Piece_primary.jpg,0,7,1.45
221915_Piece_primary.jpg,0,3,1.47
221923_Piece_primary.jpg,0,3,1.49
221942_Piece_primary.jpg,0,5,1.43
221948_Floral_print_primary.jpg,0,4,1.42
221953_Climbing_Roses_primary.jpg,0,4,1.35
221956_Fête_de_la_Fédération_primary.jpg,0,2,1.32
221962_Striped_print_primary.jpg,0,4,1.34
221968_Diane_chasseresse_primary.jpg,0,0,1.36
222013_Floral_print_primary.jpg,0,1,1.34
222090_Panurge_dans_lîle_des_lanternes_primary.jpg,0,3,1.38
222094_Holland_Park_carpet_primary.jpg,0,0,1.47
222131_Fragment_of_a_rug_or_hanging_primary.jpg,0,2,1.40
222171_Border_primary.jpg,0,2,1.36
222200_Piece_primary.jpg,1,9,1.46
222205_Piece_primary.jpg,1,9,1.48
222206_Les_Champs_Elysées_or_LEscamoteur_primary.jpg,0,2,1.34
222210_Floral_print_primary.jpg,1,9,1.32
222233_Cushion_primary.jpg,1,9,1.44
222234_Cushion_primary.jpg,1,9,1.44
222238_Book_cover_primary.jpg,0,4,1.42
222261_Band_primary.jpg,1,9,1.33
222300_Piece_primary.jpg,1,9,1.41
222307_Vertical_panel_primary.jpg,0,1,1.33
222318_Piece_primary.jpg,0,5,1.38
222329_Orphrey_one_of_a_pair_primary.jpg,0,6,1.31
222330_Orphrey_one_of_a_pair_primary.jpg,0,2,1.35
222359_Cover_primary.jpg,1,9,1.33
222376_Landscape_with_Birds_primary.jpg,0,3,1.40
222377_Piece_primary.jpg,0,7,1.39
222531_Joseph_Marie_Jacquard_primary.jpg,1,9,1.47
222543_Bed_hanging_primary.jpg,0,2,1.32
222562_Fragment_primary.jpg,0,4,1.33
222581_Cope_primary.jpg,1,9,1.38
222603_Apparel_primary.jpg,0,5,1.41
222609_One_strip_of_yellow_and_red_lampas_silk_originall_primary.jpg,0,0,1.36
222662_Border_primary.jpg,0,7,1.31
222876_Piece_primary.jpg,1,9,1.34
222909_Piece_primary.jpg,0,6,1.39
222953_Fantastical_birds_against_a_red_ground_primary.jpg,0,2,1.33
222980_Velvet_with_the_arms_of_Philip_II_of_Spain_primary.jpg,0,6,1.45
222983_Carpet_primary.jpg,1,9,1.36
222996_Piece_primary.jpg,0,0,1.40
223036_Sample_primary.jpg,0,0,1.32
223057_Dalmatic_primary.jpg,0,2,1.40
223065_Cushion_cover_primary.jpg,1,9,1.38
223066_Piece_primary.jpg,0,1,1.37
223103_Piece_primary.jpg,1,9,1.38
223108_Piece_primary.jpg,0,0,1.38
223116_Piece_primary.jpg,0,7,1.30
223120_Embroidery_sample_for_a_mans_suit_primary.jpg,0,7,1.45
223123_Embroidery_sample_for_a_mans_suit_primary.jpg,0,1,1.44
223168_Piece_primary.jpg,0,3,1.38
223169_Piece_primary.jpg,1,9,1.31
223174_Piece_primary.jpg,0,1,1.40
223179_Piece_primary.jpg,1,9,1.39
223181_Piece_primary.jpg,0,6,1.38
223192_Piece_primary.jpg,0,2,1.40
223194_Piece_primary.jpg,0,7,1.35
223202_Border_primary.jpg,0,6,1.36
223231_Piece_primary.jpg,1,9,1.44
