filename,puzzle_correct,patch_matches,time_s
ILSVRC2012_test_00000196.JPEG,1,9,1.23
ILSVRC2012_test_00000186.JPEG,1,9,1.29
ILSVRC2012_test_00000191.JPEG,1,9,1.26
ILSVRC2012_test_00000189.JPEG,1,9,1.27
ILSVRC2012_test_00000200.JPEG,1,9,1.23
ILSVRC2012_test_00000190.JPEG,0,3,1.30
ILSVRC2012_test_00000195.JPEG,1,9,1.26
ILSVRC2012_test_00000193.JPEG,0,7,1.29
ILSVRC2012_test_00000204.JPEG,1,9,1.26
ILSVRC2012_test_00000194.JPEG,1,9,1.29
ILSVRC2012_test_00000199.JPEG,0,5,1.28
ILSVRC2012_test_00000197.JPEG,1,9,1.28
ILSVRC2012_test_00000208.JPEG,1,9,1.23
ILSVRC2012_test_00000198.JPEG,1,9,1.29
ILSVRC2012_test_00000203.JPEG,0,5,1.25
ILSVRC2012_test_00000201.JPEG,1,9,1.27
ILSVRC2012_test_00000212.JPEG,1,9,1.22
ILSVRC2012_test_00000202.JPEG,1,9,1.29
ILSVRC2012_test_00000207.JPEG,1,9,1.27
ILSVRC2012_test_00000205.JPEG,1,9,1.28
ILSVRC2012_test_00000216.JPEG,1,9,1.23
ILSVRC2012_test_00000206.JPEG,1,9,1.28
ILSVRC2012_test_00000211.JPEG,1,9,1.26
ILSVRC2012_test_00000209.JPEG,0,4,1.29
ILSVRC2012_test_00000220.JPEG,0,1,1.22
ILSVRC2012_test_00000210.JPEG,1,9,1.28
ILSVRC2012_test_00000215.JPEG,1,9,1.26
ILSVRC2012_test_00000213.JPEG,0,0,1.28
ILSVRC2012_test_00000224.JPEG,1,9,1.23
ILSVRC2012_test_00000219.JPEG,1,9,1.26
ILSVRC2012_test_00000214.JPEG,1,9,1.30
ILSVRC2012_test_00000217.JPEG,0,3,1.28
ILSVRC2012_test_00000228.JPEG,0,6,1.22
ILSVRC2012_test_00000223.JPEG,1,9,1.27
ILSVRC2012_test_00000218.JPEG,1,9,1.28
ILSVRC2012_test_00000221.JPEG,1,9,1.29
ILSVRC2012_test_00000232.JPEG,1,9,1.22
ILSVRC2012_test_00000227.JPEG,0,6,1.24
